500 250000
316 214 573
8 498 41
206 155 31
181 231 203
398 119 484
486 429 774
212 324 950
351 162 766
358 289 528
474 62 693
252 212 126
148 207 781
191 102 634
314 101 632
109 383 512
156 218 414
336 416 170
474 467 968
170 421 350
456 187 473
15 294 24
421 458 182
0 362 565
437 322 234
80 213 60
318 171 190
117 307 782
327 329 35
105 448 975
124 365 286
235 49 459
167 215 659
183 233 25
293 253 224
171 440 766
264 62 993
480 488 109
368 380 250
390 186 259
147 444 507
130 134 348
492 396 802
194 248 131
91 6 719
206 69 830
475 352 233
158 169 699
90 243 956
188 284 994
126 220 461
258 131 476
389 232 677
172 88 977
414 40 762
332 56 93
84 320 60
361 52 190
480 338 120
229 60 688
185 17 897
391 296 491
347 367 44
414 46 178
199 335 906
455 119 499
413 160 93
244 272 324
283 134 820
231 146 259
469 286 239
393 333 731
108 468 251
407 102 669
303 326 147
394 473 661
125 418 659
309 159 423
139 33 836
329 122 303
479 374 926
80 485 422
309 392 810
82 47 373
441 190 893
144 404 368
176 264 740
63 136 740
394 257 444
98 355 479
360 83 696
229 232 118
442 302 219
415 150 853
10 28 376
137 33 850
86 95 194
345 381 766
462 8 707
117 244 886
222 229 431
472 81 278
295 80 512
475 381 271
266 11 901
23 36 185
445 191 720
340 199 181
301 372 329
130 429 579
344 395 330
425 93 729
20 193 12
380 359 209
204 268 832
365 467 895
413 311 702
171 266 963
364 383 58
129 315 997
386 451 144
459 377 860
447 207 479
0 183 760
106 170 232
438 435 307
21 150 832
308 200 641
293 151 643
115 415 378
101 217 728
292 165 163
393 470 847
374 381 148
32 456 726
200 45 408
481 205 129
97 193 396
212 162 210
38 263 146
496 416 4
65 300 943
84 82 415
448 363 261
22 467 705
137 97 942
70 208 99
295 132 593
442 375 477
116 477 98
168 398 552
149 85 903
97 237 536
346 402 400
225 359 893
213 292 469
370 285 928
357 441 303
369 346 5
339 305 252
130 359 14
307 85 756
426 259 517
216 427 301
474 114 942
125 392 819
425 483 993
37 396 570
227 122 78
299 41 132
145 450 199
111 224 582
95 466 972
494 206 993
94 29 1
445 335 365
375 122 699
413 472 521
130 214 385
119 333 346
483 182 315
414 322 578
372 252 202
42 229 568
239 375 878
425 496 320
376 66 427
278 373 826
245 321 219
181 372 607
148 81 345
160 326 781
144 355 503
407 445 401
293 296 744
246 109 620
148 72 966
310 221 331
434 427 48
119 181 399
273 59 458
460 360 244
259 395 38
34 93 699
478 323 696
175 293 461
357 190 940
345 318 839
354 279 586
380 138 46
468 300 66
339 275 568
282 39 300
484 481 600
229 449 740
185 350 263
441 60 309
2 153 930
437 392 890
491 31 724
290 270 728
15 5 43
324 237 621
17 298 103
387 319 597
380 268 813
205 340 302
458 87 792
461 291 820
377 160 569
471 170 207
314 214 500
301 137 522
22 369 575
160 181 32
397 217 623
471 148 404
184 365 442
104 74 725
469 153 225
319 232 311
131 345 164
327 86 409
141 293 395
288 47 890
389 296 879
322 219 45
357 75 273
333 453 864
386 228 550
184 27 122
109 421 88
456 342 261
365 421 660
223 117 348
231 10 839
482 359 818
59 200 458
321 435 263
295 221 836
191 168 407
27 14 872
326 75 893
4 437 71
461 164 586
479 342 954
300 380 360
148 41 366
456 151 646
382 149 654
155 211 348
308 398 605
331 314 641
106 381 874
243 217 949
66 218 456
488 398 925
286 336 519
140 276 762
221 297 71
413 316 611
44 251 475
59 182 363
3 71 396
249 473 617
44 41 952
254 100 917
425 281 475
224 290 821
195 253 360
16 32 564
290 449 883
312 56 476
455 137 102
386 361 739
264 463 392
441 162 603
129 333 797
273 438 386
204 388 467
115 413 499
487 86 245
210 337 896
205 232 704
445 312 332
5 105 554
480 467 353
36 143 167
161 368 533
90 447 552
361 99 838
196 20 818
26 308 225
73 79 206
224 482 382
1 44 162
377 459 317
185 76 1
341 178 279
52 378 99
377 33 572
135 356 794
269 426 445
385 14 367
80 244 115
56 382 123
102 142 473
137 331 93
20 273 130
206 35 203
211 231 722
322 471 518
401 17 55
254 115 847
60 85 622
16 418 763
103 438 89
148 274 663
18 331 646
0 457 673
498 19 549
129 83 874
2 123 204
473 179 492
322 183 322
435 336 32
247 94 695
154 482 20
489 73 601
424 297 421
271 85 34
360 140 617
50 213 838
352 460 765
220 133 756
185 75 884
432 318 164
143 247 837
434 17 889
467 132 671
346 268 902
228 139 249
87 312 360
311 81 340
78 462 155
309 67 96
47 287 974
304 400 103
196 65 720
220 100 311
32 384 505
338 11 161
479 371 875
3 480 325
251 373 126
456 101 790
53 168 183
277 101 153
372 60 668
254 284 624
0 195 803
369 380 555
29 454 726
174 7 682
275 280 995
407 319 270
364 121 297
461 471 233
189 93 531
54 370 194
292 268 189
81 132 497
299 117 209
481 310 504
292 70 69
200 330 35
420 102 767
415 387 69
155 432 320
487 373 785
100 319 46
216 353 469
18 39 315
319 413 109
401 268 133
32 179 2
226 461 217
491 379 121
153 266 748
458 187 727
433 278 805
316 375 143
396 162 278
141 99 242
486 71 2
330 293 971
31 379 650
147 426 588
174 489 684
390 384 889
407 321 699
172 262 545
414 483 552
378 236 494
176 460 830
331 440 21
397 0 460
410 49 532
83 452 181
425 409 174
206 463 206
301 472 652
367 361 79
302 356 4
97 385 351
151 498 941
394 293 997
183 395 751
279 119 729
210 486 118
432 79 892
41 407 673
148 9 440
207 170 798
367 269 131
476 18 184
479 408 374
210 460 64
497 123 498
24 17 756
232 435 321
20 362 319
418 322 521
275 411 430
331 51 635
36 59 198
114 201 588
180 107 573
493 242 507
480 222 119
402 300 642
173 37 475
125 152 638
437 254 237
384 270 799
449 196 237
273 0 763
405 472 971
179 379 87
428 42 991
84 406 15
414 8 47
130 229 693
203 382 397
194 278 192
371 222 589
151 458 769
179 317 399
196 297 861
400 332 739
193 470 205
466 136 149
39 172 49
65 175 787
67 154 798
205 184 199
403 75 438
140 36 928
111 302 848
5 483 226
26 425 961
119 290 935
333 252 397
263 148 202
106 414 590
332 100 858
238 465 930
292 9 533
281 359 588
297 423 374
110 92 428
152 308 544
263 303 857
96 33 148
258 461 557
422 21 715
35 474 661
451 432 11
421 242 997
364 64 579
112 139 483
337 253 552
132 379 90
39 473 773
222 257 753
480 70 863
464 267 991
398 158 755
476 344 775
333 464 14
390 47 769
481 430 493
418 295 126
8 78 520
51 326 332
168 64 411
299 183 131
39 28 571
217 330 361
193 186 957
318 302 699
384 65 755
450 188 810
411 252 884
33 92 400
135 409 303
193 215 542
294 108 592
60 164 673
58 39 43
352 47 174
342 98 594
142 327 924
25 51 109
418 231 982
3 107 966
492 454 144
150 217 466
174 426 953
313 480 986
274 348 639
191 301 310
92 263 680
45 88 37
407 371 65
293 413 599
34 22 638
314 51 966
336 495 688
38 472 290
410 298 431
436 54 956
91 260 437
203 48 933
287 181 290
291 440 343
237 193 944
305 74 116
127 381 779
69 420 700
157 113 444
342 345 910
238 30 447
384 463 100
55 267 749
40 413 701
101 321 244
202 328 849
99 370 657
484 125 276
402 364 872
129 151 47
68 443 986
4 272 461
438 271 59
168 483 278
186 206 644
105 187 931
227 85 832
379 383 639
389 203 94
41 75 462
180 79 895
231 126 270
363 89 1
190 382 987
386 427 757
220 59 779
69 262 376
179 277 0
25 319 824
298 271 782
69 45 727
61 143 271
84 441 887
411 426 523
26 298 725
2 284 777
194 110 433
77 168 920
38 242 973
6 91 217
385 499 463
392 28 674
68 152 540
495 403 705
119 209 671
485 303 531
245 289 564
387 233 71
166 399 409
276 499 744
394 289 909
161 360 865
93 173 954
88 390 265
276 80 33
62 215 86
212 401 478
483 247 189
48 13 419
112 394 853
103 398 617
226 495 99
104 299 790
99 498 20
356 246 396
369 94 496
341 231 31
55 360 436
31 7 45
141 320 406
54 494 28
17 358 324
247 393 192
467 349 538
497 457 418
88 333 700
147 430 9
99 74 324
489 54 516
324 133 36
15 468 617
100 108 233
391 442 131
128 158 772
138 174 795
495 253 804
209 222 110
354 190 473
90 498 335
25 232 587
55 265 872
61 435 587
173 15 66
201 234 398
242 368 636
434 310 931
298 479 739
356 461 921
485 392 250
416 346 110
406 203 150
438 29 299
294 175 221
172 46 582
12 248 620
91 387 129
185 48 829
152 124 967
113 444 697
240 343 224
80 436 747
166 228 640
94 486 779
179 292 315
33 166 181
223 10 988
132 383 958
497 197 931
256 488 235
44 386 528
255 55 638
101 83 453
491 184 245
279 148 482
209 366 650
102 192 863
376 193 913
489 102 777
222 308 493
385 131 437
326 335 639
429 192 40
485 332 806
316 222 321
246 425 922
486 350 593
201 406 124
257 492 932
417 438 322
446 206 358
173 146 161
96 351 2
161 489 986
172 270 796
328 35 271
302 147 997
161 481 237
97 113 305
368 212 127
21 429 101
84 63 416
291 269 174
458 46 68
463 47 434
449 337 616
426 70 160
199 47 863
9 296 157
16 472 138
38 246 162
274 164 834
295 142 871
134 447 183
415 319 134
106 217 542
55 194 711
248 476 955
475 427 959
432 411 447
257 307 367
354 229 128
482 318 524
472 248 120
391 486 858
412 91 134
332 398 621
104 324 264
461 217 165
60 326 620
304 345 811
32 437 379
150 445 805
260 348 827
308 236 301
389 319 55
6 333 167
356 390 693
66 356 450
4 141 290
497 267 941
351 12 442
444 286 897
57 184 568
212 422 270
141 475 413
266 87 569
129 119 765
142 96 303
338 481 472
344 137 726
109 441 553
147 273 596
138 365 449
241 28 472
372 265 423
386 130 947
431 437 820
11 311 706
141 423 735
482 36 553
76 207 505
216 132 997
227 432 544
66 463 173
248 439 24
427 55 265
476 473 69
469 226 179
471 422 137
302 101 640
203 142 648
473 180 81
222 260 699
486 62 541
253 106 231
135 45 301
103 451 196
260 20 569
368 136 904
109 495 652
445 219 713
293 225 466
361 237 455
472 355 246
279 135 485
19 95 737
300 201 586
270 492 526
144 67 611
384 4 43
471 146 482
208 137 752
299 277 848
82 474 840
308 459 34
248 312 255
479 276 498
325 41 204
75 72 9
334 194 228
221 478 395
488 10 906
427 314 325
151 356 66
388 436 194
151 398 28
474 105 384
381 248 835
100 332 392
341 234 712
385 157 537
356 448 21
299 370 807
351 384 11
133 166 284
49 246 594
421 409 679
425 144 160
340 104 208
321 290 886
242 104 379
320 77 841
244 486 575
451 428 605
98 89 911
489 190 68
73 178 420
488 80 384
473 385 934
414 368 510
368 426 7
440 308 55
235 83 549
160 202 268
111 287 721
63 70 5
442 240 827
410 90 363
277 495 29
153 195 647
351 497 196
95 356 364
436 183 543
238 104 50
178 101 351
320 121 367
404 207 973
46 352 50
450 187 352
27 170 488
132 412 952
415 205 876
8 200 149
163 135 918
187 255 822
214 67 515
74 274 676
411 356 248
190 436 168
349 305 108
107 483 242
275 390 851
306 402 385
198 457 691
456 270 931
493 264 99
363 202 159
186 258 107
203 413 492
294 210 659
432 180 559
130 290 994
97 88 513
489 333 155
217 23 954
53 425 540
453 311 786
433 271 422
341 134 981
277 425 815
118 83 106
289 487 664
433 468 388
243 410 262
497 471 658
441 15 596
406 434 546
27 106 570
408 149 399
379 105 391
309 353 380
34 143 779
299 190 406
50 248 624
43 126 487
383 226 627
370 269 708
405 249 586
52 274 322
281 109 13
112 158 783
115 427 345
244 454 503
281 287 972
45 15 25
203 104 379
245 207 907
149 77 403
302 420 980
55 52 20
373 478 790
236 229 82
170 198 30
486 371 103
270 88 948
192 247 181
96 239 944
204 374 47
26 316 377
45 325 115
307 285 959
301 388 292
188 49 946
124 459 866
488 5 851
330 499 480
334 361 250
217 107 774
348 451 525
176 452 364
333 459 325
225 257 529
204 271 513
180 268 434
452 184 224
300 268 970
252 393 198
402 282 866
9 91 979
460 76 694
54 297 120
66 429 638
243 416 497
383 238 316
340 454 396
386 103 274
455 98 894
268 400 403
217 260 76
181 19 832
489 76 281
271 70 328
489 220 213
464 359 11
156 391 631
266 175 594
369 40 319
479 246 166
466 434 95
296 201 39
237 163 359
355 111 197
142 264 833
352 141 565
69 5 910
187 339 728
222 282 459
116 281 833
266 243 459
50 193 986
243 469 693
488 484 933
82 91 365
385 471 316
246 470 920
124 39 641
202 253 795
95 288 773
48 240 704
420 48 898
89 77 560
271 471 490
364 351 134
10 56 828
93 196 865
436 233 708
499 46 972
73 287 371
16 231 87
84 188 773
244 314 579
391 113 579
159 140 314
320 472 113
71 35 678
445 226 121
102 186 990
211 89 724
359 303 618
47 216 150
75 119 957
6 120 486
257 439 45
44 93 260
201 463 981
472 392 793
18 317 319
339 252 257
237 137 265
225 415 231
356 164 993
30 300 26
256 103 14
449 119 13
65 113 994
329 437 341
199 184 300
105 154 278
459 90 485
407 35 328
11 223 954
150 480 922
122 493 608
300 101 385
32 381 601
375 135 864
462 322 170
54 112 887
310 269 581
128 77 104
294 422 763
430 24 543
129 248 110
310 8 698
74 380 448
442 39 103
376 481 878
86 327 180
350 15 124
398 498 808
401 51 786
13 180 489
439 25 119
306 346 526
271 76 81
467 411 924
367 204 520
288 248 515
429 186 437
248 148 685
482 405 164
334 146 30
416 6 165
297 462 564
365 449 325
50 59 186
21 71 177
419 444 616
190 292 593
363 277 475
93 154 873
276 59 464
49 48 272
197 402 421
331 129 283
146 391 653
43 170 490
169 303 726
330 369 390
461 134 521
467 106 28
256 415 479
249 478 716
455 181 919
454 217 995
99 172 26
225 36 562
399 2 286
495 384 445
255 403 970
161 245 781
127 479 917
252 248 935
430 315 153
16 172 293
429 119 204
402 368 400
482 21 397
268 232 881
34 463 316
27 494 851
265 428 211
431 350 757
421 8 867
189 45 65
222 152 547
471 478 269
365 441 706
277 174 358
22 275 891
292 147 126
450 427 456
306 50 238
494 329 103
435 4 700
68 129 766
26 247 155
216 332 233
107 146 409
454 217 760
312 494 495
227 120 596
484 362 26
410 67 727
26 112 950
186 324 472
106 414 35
151 95 60
287 253 85
201 194 427
267 70 325
141 113 745
352 59 601
13 117 282
425 32 823
100 76 573
185 114 551
97 140 587
292 333 187
136 378 454
469 212 92
74 233 686
458 106 921
7 0 267
346 446 668
175 302 986
33 250 988
380 1 184
140 278 89
76 258 873
266 463 534
134 315 750
192 338 74
153 284 952
258 215 143
65 306 713
80 180 840
421 395 147
140 13 566
121 287 527
109 72 722
223 170 554
65 118 269
253 189 190
173 338 652
47 295 236
476 204 512
380 335 165
50 78 855
146 15 310
91 396 222
314 115 835
452 165 98
65 257 441
463 250 923
268 299 128
255 206 676
433 446 177
70 322 277
266 459 502
179 94 80
497 266 317
241 48 520
69 213 254
301 260 720
479 224 263
152 271 125
333 387 8
150 461 578
79 132 309
452 412 852
399 333 13
88 380 322
439 154 717
421 271 347
44 342 59
307 481 44
84 66 148
223 247 354
62 292 36
338 122 9
131 101 312
362 437 884
39 55 318
335 220 773
460 145 756
325 88 780
33 449 56
350 138 17
357 24 526
303 171 860
178 329 618
430 272 974
12 353 189
125 280 67
241 428 737
363 386 524
354 56 40
135 28 205
348 70 181
263 17 407
394 122 136
245 36 608
184 476 754
279 210 580
436 485 43
122 65 884
82 281 368
4 55 803
92 292 588
493 196 941
141 490 248
110 429 522
375 105 259
25 79 672
461 132 249
80 195 362
314 104 344
279 386 818
342 388 609
277 243 434
271 440 894
305 144 112
358 275 716
89 256 509
302 159 358
387 463 162
385 131 756
331 169 77
50 249 254
101 57 359
163 87 185
272 329 456
204 473 442
384 97 676
319 278 892
25 188 290
491 215 685
279 228 731
144 167 366
300 361 338
271 37 782
362 266 839
52 133 764
453 477 5
201 409 997
407 16 491
99 451 694
454 484 479
218 138 474
289 105 440
266 153 588
131 92 62
306 187 713
445 10 531
129 313 9
334 323 9
321 403 681
21 443 948
422 272 292
400 254 319
323 118 482
150 339 964
194 122 966
316 205 635
137 194 36
490 51 58
388 195 183
379 236 6
438 127 771
475 142 252
421 430 263
346 112 834
338 304 567
296 154 494
169 198 281
129 301 776
313 363 969
137 464 575
406 234 511
57 454 736
75 448 380
157 5 18
111 148 305
104 401 200
310 94 995
355 249 894
422 324 984
441 478 382
196 442 287
181 498 25
33 490 960
60 334 749
282 328 639
319 440 645
29 103 610
292 391 175
332 102 158
99 306 978
395 50 236
289 344 637
62 147 470
117 159 131
25 203 22
25 357 184
216 74 87
238 269 598
326 134 568
447 124 493
51 486 868
214 375 374
143 462 340
25 339 392
42 445 991
382 367 242
483 338 261
495 149 631
435 8 68
212 106 200
221 401 307
354 492 520
373 395 255
458 417 719
401 76 166
367 365 406
56 130 749
478 354 901
292 110 120
8 177 807
483 359 414
376 101 118
23 292 594
411 344 579
287 448 599
51 479 115
308 274 618
219 105 537
343 27 444
423 143 380
245 421 938
436 397 45
378 71 82
197 425 772
308 276 862
26 251 775
436 45 363
130 371 6
221 60 353
58 224 123
344 331 948
314 103 830
152 237 335
435 396 889
125 295 407
184 8 808
373 38 951
404 50 975
81 135 63
440 369 438
466 58 776
361 354 662
97 219 636
49 77 274
190 117 735
98 238 82
224 98 845
364 243 973
263 387 815
476 205 183
455 4 671
234 87 756
244 273 742
237 441 136
153 22 231
160 466 874
435 35 637
248 337 196
311 122 689
187 456 778
396 366 288
410 172 986
50 190 828
235 481 287
395 7 895
370 73 688
196 296 758
279 184 435
177 303 408
406 311 929
37 446 405
437 497 312
143 123 584
326 276 475
462 204 684
3 468 356
78 128 970
7 68 202
199 319 260
379 15 609
482 254 834
66 132 496
264 71 170
381 350 719
125 233 731
275 422 767
104 255 705
461 86 393
466 422 570
322 317 572
281 350 178
429 30 60
476 294 13
40 343 469
287 121 957
464 124 1
6 238 82
180 154 277
448 311 304
207 151 506
200 336 538
241 405 173
276 53 253
401 142 105
10 120 883
392 452 216
143 471 570
348 400 999
378 63 188
168 108 874
277 430 914
334 315 872
189 337 228
151 366 606
255 375 578
389 406 69
57 262 430
308 388 441
129 66 939
92 463 655
435 204 763
387 466 647
253 149 239
336 297 451
152 263 419
268 359 146
295 471 55
195 133 888
14 433 110
64 349 356
81 467 490
63 135 629
277 453 434
403 330 308
240 67 871
27 392 28
356 464 338
409 265 337
201 278 995
157 127 281
26 41 533
365 397 879
44 282 324
433 39 534
32 270 686
285 190 991
44 463 372
483 165 823
419 122 901
195 361 804
386 125 873
130 129 25
457 428 653
152 325 830
7 387 339
330 403 857
207 323 565
293 78 715
126 40 751
318 300 935
279 371 387
279 22 498
95 397 632
497 382 237
382 99 116
209 12 617
321 342 346
338 327 65
362 489 130
6 402 341
61 284 773
34 167 598
390 48 766
246 127 578
109 221 289
93 479 715
191 235 357
81 231 460
264 477 715
95 459 473
329 59 943
466 16 862
410 401 25
341 441 564
465 329 496
171 335 173
132 474 904
188 150 493
59 20 604
49 14 568
454 439 683
246 380 797
331 316 422
299 482 836
89 103 152
82 163 414
326 42 640
417 476 90
306 423 591
86 309 846
216 496 938
89 267 340
191 230 105
56 216 910
80 299 165
328 163 437
295 360 724
237 443 335
13 80 883
454 87 136
494 155 415
446 199 24
371 387 566
49 470 150
213 482 651
244 232 670
438 354 123
250 415 709
150 216 969
419 351 98
466 463 40
177 298 619
21 168 890
149 22 978
485 307 877
265 172 983
221 134 99
440 106 295
414 288 331
80 445 329
170 167 966
185 226 312
221 2 32
229 460 68
226 248 278
136 209 173
317 90 92
242 402 39
479 271 241
32 399 593
89 494 333
38 158 8
239 431 908
423 107 896
25 366 329
267 336 885
