800 319681
360 228 556
547 609 118
752 87 755
448 286 716
485 443 286
736 588 362
38 653 81
691 310 542
697 51 78
288 79 887
363 763 212
181 654 913
720 250 327
566 437 90
616 392 892
28 133 284
96 773 297
658 484 207
624 423 751
694 118 246
334 43 372
374 513 868
432 92 875
35 596 62
716 290 140
209 32 389
25 326 989
296 455 908
597 78 337
275 330 394
307 593 346
148 333 764
20 126 2
428 586 201
268 20 520
721 302 644
631 75 51
537 20 955
279 157 912
477 232 628
796 344 3
331 208 361
137 37 314
4 402 105
272 412 767
482 697 125
571 332 90
615 416 104
580 196 128
781 157 598
156 642 769
58 623 583
100 660 483
439 474 164
669 165 555
140 61 110
459 373 624
739 280 961
30 664 580
573 556 708
534 505 934
217 14 425
320 515 254
230 85 802
80 0 152
7 462 606
439 321 479
783 143 396
38 557 653
153 34 935
175 697 944
671 723 870
89 466 853
427 520 338
299 559 653
464 436 141
431 489 759
12 150 832
76 574 619
776 522 15
593 638 127
789 460 977
114 340 585
468 758 677
694 369 685
145 487 191
277 189 679
339 774 514
219 667 259
26 75 601
449 365 289
278 498 943
668 314 337
31 297 902
326 629 324
36 372 324
602 317 481
629 779 534
741 436 935
180 743 421
146 443 706
58 711 78
250 235 137
415 227 787
118 252 843
187 111 888
378 321 403
348 781 550
141 374 568
377 167 499
260 55 895
556 544 340
663 741 793
413 171 258
280 788 83
650 76 531
112 338 967
410 642 962
386 697 457
448 559 853
66 685 375
371 340 110
234 684 977
470 23 330
268 742 134
706 171 705
549 259 513
466 165 375
753 86 103
49 87 206
423 43 509
540 672 463
469 92 968
611 587 314
402 601 464
703 476 852
588 564 811
143 296 772
300 69 169
93 496 278
67 398 830
112 780 260
761 524 764
674 154 776
582 294 957
685 645 995
4 555 522
153 525 700
330 48 958
348 142 103
468 322 268
217 332 226
94 588 654
421 425 929
87 249 139
237 455 692
194 726 660
8 635 32
779 131 527
205 745 715
471 710 204
654 355 831
205 305 380
313 776 28
59 470 0
29 177 6
542 494 709
673 660 736
326 203 133
649 172 306
278 240 100
377 746 504
669 393 164
412 467 40
118 108 727
210 556 679
8 615 315
375 123 151
251 619 955
490 337 878
115 295 608
471 571 480
136 374 418
592 191 490
492 661 589
47 263 407
106 163 746
622 98 404
275 338 74
250 82 111
99 283 549
530 38 443
225 196 567
653 137 866
383 15 612
419 84 342
499 551 580
783 115 725
758 401 807
716 331 937
221 334 998
651 337 899
487 670 519
46 199 863
106 523 303
697 586 186
305 532 284
200 345 4
513 327 627
492 593 809
618 629 507
192 242 691
104 625 225
620 375 435
84 411 55
426 745 397
509 143 457
789 314 936
563 27 253
788 732 176
499 217 323
273 474 2
788 436 264
85 516 867
266 162 174
43 322 213
137 788 330
621 441 158
19 655 584
552 622 25
263 205 452
772 625 701
74 643 300
323 116 14
392 294 603
348 275 804
306 684 22
469 397 333
624 785 392
770 778 177
643 547 449
300 347 783
282 48 422
310 596 90
433 366 943
469 755 420
123 783 138
484 671 902
738 238 981
595 777 886
662 791 595
229 596 764
668 46 705
754 584 282
656 586 89
790 684 426
336 739 627
269 282 215
465 50 504
679 322 755
368 44 871
203 657 857
324 217 190
385 276 751
631 352 837
218 92 142
739 783 938
374 538 398
122 644 427
60 471 361
610 690 241
641 675 997
654 326 562
262 308 840
363 10 249
47 755 670
64 109 44
213 236 773
331 121 137
13 391 616
545 751 408
251 136 785
687 379 721
271 584 424
583 349 808
290 506 908
739 390 311
435 309 562
257 702 577
279 131 356
765 632 856
4 224 434
414 374 621
188 462 905
759 60 331
791 197 554
756 185 705
423 524 559
240 170 959
582 541 395
43 639 31
28 337 367
731 425 373
308 752 25
787 23 320
216 180 872
708 271 123
570 589 227
737 175 321
106 412 454
38 526 254
94 68 49
787 61 33
349 301 698
635 578 605
392 523 727
164 94 382
333 266 709
48 345 271
165 117 310
1 95 673
306 766 750
143 768 593
699 408 745
290 216 105
442 482 803
382 258 356
303 749 319
715 125 640
172 650 875
682 650 475
527 81 254
162 791 782
627 121 420
690 636 146
358 537 753
291 356 600
18 428 904
741 7 888
153 207 317
21 319 206
686 261 601
59 81 199
512 188 70
30 693 732
327 73 666
102 259 583
158 62 72
2 798 368
698 756 694
568 154 532
264 438 669
645 377 960
510 70 872
89 791 518
142 461 477
720 363 819
667 383 208
338 145 661
29 515 207
115 287 914
477 358 928
601 714 579
541 580 173
343 303 96
509 708 610
716 458 542
476 268 493
770 566 168
642 369 348
477 541 855
29 139 129
523 607 124
420 722 8
743 502 578
699 487 217
46 714 302
36 317 157
185 287 145
114 195 397
101 397 403
610 655 777
272 546 135
442 390 413
745 718 834
683 385 971
277 501 818
43 145 633
776 435 179
140 111 283
530 562 837
173 291 627
170 583 886
441 500 924
25 118 584
143 293 812
623 418 173
446 235 673
394 366 861
692 58 218
444 611 845
138 717 660
50 626 786
271 261 11
583 706 235
774 165 281
307 581 153
489 11 776
664 636 761
751 261 775
792 457 708
589 76 135
324 322 471
111 371 924
519 315 228
56 689 504
522 332 968
125 738 880
429 356 642
39 771 181
361 520 957
47 705 374
619 238 268
79 350 229
571 45 702
630 212 915
347 482 44
566 435 685
543 224 56
63 456 27
713 146 824
7 648 361
175 368 664
637 172 563
735 33 689
436 48 626
596 261 165
738 297 30
222 81 389
440 220 485
704 734 373
439 39 18
340 298 312
570 527 667
478 754 465
385 570 144
92 290 305
699 80 579
484 466 285
627 601 782
294 622 76
207 64 846
292 4 837
614 794 325
707 425 66
104 520 134
297 643 384
385 498 444
97 501 747
287 517 967
361 482 535
187 229 908
87 132 570
735 461 757
98 342 67
678 72 28
748 212 476
81 465 393
436 127 830
239 28 149
331 705 833
168 423 931
513 124 426
217 794 876
641 500 497
655 686 967
365 130 517
581 321 995
745 200 300
579 182 443
412 649 131
497 172 113
434 528 963
318 795 226
214 422 219
255 175 434
361 400 68
313 113 432
710 490 251
87 372 439
111 161 536
509 587 897
254 534 645
69 701 10
795 620 376
212 284 819
761 269 88
204 265 422
347 56 996
379 334 287
416 701 538
529 763 753
389 266 146
460 2 934
372 652 42
581 582 859
288 764 393
613 547 139
677 414 856
284 27 379
273 467 646
336 135 341
190 514 298
442 51 7
368 132 902
227 279 842
600 495 566
760 153 375
224 265 290
136 232 696
517 361 167
571 632 104
711 82 57
70 789 728
351 434 647
256 2 327
355 388 325
683 301 751
121 696 25
449 133 900
406 45 899
254 439 64
622 48 755
666 455 297
298 585 994
661 659 48
50 1 621
773 222 143
30 193 238
701 271 481
69 108 461
410 111 444
625 302 418
387 705 482
592 530 55
337 193 708
421 715 498
660 419 614
559 223 176
683 623 67
614 595 28
162 257 351
256 687 168
536 63 508
269 110 621
733 642 834
19 399 900
252 60 304
132 333 34
695 493 425
724 234 235
468 661 352
789 507 641
64 42 985
499 252 128
590 233 349
511 582 256
151 282 582
697 608 825
554 106 474
253 227 639
719 780 634
322 24 337
56 603 667
255 494 171
540 408 281
762 709 970
617 221 344
239 337 957
672 438 836
484 85 483
113 244 776
449 641 757
781 470 695
189 634 497
161 150 812
451 95 760
369 698 87
226 157 697
795 518 4
684 133 637
94 385 381
644 717 123
47 462 413
121 181 22
795 335 275
263 653 460
366 475 596
170 700 894
228 62 512
732 1 156
52 76 452
433 257 945
707 626 29
635 512 940
197 744 905
439 287 978
392 365 806
125 538 754
423 541 617
341 396 204
581 206 931
186 554 780
214 532 13
494 567 966
497 164 608
497 157 663
50 741 529
196 564 692
260 617 789
139 502 652
116 549 631
286 444 53
1 315 163
622 556 58
282 443 651
770 126 58
512 64 936
664 476 419
406 24 827
339 646 548
521 498 456
68 70 243
677 730 292
564 327 247
138 232 263
290 396 315
181 5 493
553 193 959
770 6 494
362 95 498
724 671 301
281 334 371
586 728 901
580 44 124
27 305 343
17 444 393
146 546 232
792 651 167
36 361 559
41 216 375
109 0 698
734 530 17
69 182 929
468 507 917
644 364 765
212 690 788
564 761 705
660 546 624
684 382 68
141 338 350
644 594 57
225 272 559
715 684 847
645 407 75
719 331 978
151 382 193
518 523 984
342 234 989
158 60 787
507 534 326
795 773 361
410 161 694
372 214 594
450 391 556
458 155 34
793 5 367
42 710 805
343 781 325
597 522 60
666 549 253
465 543 34
655 283 894
345 776 819
632 80 371
485 92 822
429 161 981
111 66 284
34 402 767
180 379 581
293 543 954
29 249 621
427 76 700
535 2 783
287 234 746
128 221 654
294 179 625
505 744 507
769 176 683
323 665 797
191 185 330
554 517 80
395 390 689
464 322 977
21 706 351
717 370 652
798 88 605
261 495 172
461 512 775
597 548 339
519 697 352
48 314 818
293 66 950
345 133 705
172 609 144
744 755 6
181 727 574
649 60 662
757 495 676
703 258 885
15 307 753
712 473 304
122 182 200
732 679 202
506 424 860
423 205 511
27 415 254
524 759 518
25 249 947
164 92 698
153 714 295
448 511 80
285 94 565
483 110 279
643 139 966
730 250 23
477 505 270
232 141 894
39 234 899
447 345 516
279 547 203
495 739 429
41 669 592
87 67 70
273 356 299
516 223 252
693 262 976
8 652 168
368 160 453
225 307 470
294 138 177
510 525 177
418 466 368
91 157 764
51 332 482
767 591 743
426 0 306
680 666 468
546 280 228
199 191 114
447 517 493
306 794 347
569 706 518
614 779 444
652 560 124
87 717 564
33 760 368
86 468 884
528 229 438
474 465 583
158 270 455
78 218 657
234 166 561
116 217 28
152 433 648
354 682 888
171 229 334
470 527 577
109 241 674
788 165 402
781 179 211
498 570 861
16 426 988
582 370 383
213 559 981
96 61 753
21 612 653
343 312 173
232 337 48
205 495 755
475 390 507
543 770 157
115 247 636
134 376 289
558 503 391
20 301 162
164 523 185
655 593 488
207 162 517
279 621 528
635 35 917
449 44 539
644 331 477
250 116 567
80 375 468
437 732 891
691 127 748
750 737 530
174 518 874
762 280 10
179 296 929
396 177 869
108 101 478
80 448 620
384 767 998
472 206 958
265 286 889
738 188 792
123 407 114
669 62 345
597 126 735
377 365 714
58 138 763
679 778 205
74 780 5
417 418 743
7 773 315
244 764 104
172 237 635
46 711 636
213 506 960
737 627 668
469 180 343
538 396 871
755 626 774
681 693 271
572 209 176
248 760 508
131 210 559
685 745 902
419 670 143
111 741 536
321 529 388
497 556 998
129 344 400
329 787 190
143 251 48
794 269 119
334 544 113
416 646 805
112 230 483
247 319 519
513 51 670
332 627 686
106 316 308
169 52 843
713 154 814
584 651 257
104 779 514
169 299 16
797 204 388
786 220 452
436 287 574
246 332 256
230 659 674
533 145 366
228 47 199
48 292 465
503 221 683
318 699 4
366 590 779
323 316 40
344 159 499
247 639 822
451 193 67
388 789 419
725 720 513
387 279 463
381 157 903
666 270 408
272 650 535
140 357 837
648 16 50
721 634 796
212 516 621
421 750 959
11 707 32
360 463 385
749 726 804
766 158 144
475 280 320
643 502 588
687 725 951
403 692 771
372 571 581
146 196 95
372 199 312
605 143 634
654 691 224
730 360 415
65 320 903
150 86 31
102 598 916
323 526 575
727 255 634
304 624 31
20 586 361
108 348 263
513 745 305
175 356 181
380 607 418
624 584 478
141 416 9
729 503 112
782 236 463
540 708 201
175 473 896
178 131 764
277 113 92
6 67 16
200 712 627
212 552 611
371 263 236
197 98 860
14 575 238
727 265 945
165 614 467
2 319 552
312 632 923
726 351 586
561 179 111
293 551 931
647 547 741
710 775 548
24 591 0
198 97 298
690 175 476
747 395 562
228 640 250
89 569 920
17 714 402
187 348 692
268 465 980
140 419 13
553 351 116
175 713 592
641 494 44
634 98 465
18 710 267
194 589 151
258 543 787
128 196 598
308 713 10
338 20 393
569 772 391
215 769 50
215 401 176
64 334 2
666 125 526
513 449 768
178 761 600
460 724 855
586 128 619
427 634 402
430 716 901
360 78 967
665 307 414
573 594 836
149 592 381
96 30 566
353 41 254
709 335 88
684 756 190
358 415 223
221 447 22
126 750 497
457 472 748
539 109 760
737 632 656
557 660 325
437 693 97
81 581 739
754 734 590
436 62 738
775 314 465
469 409 676
163 321 986
556 200 804
476 183 778
72 50 950
398 512 505
744 750 244
83 455 369
582 64 463
180 106 511
324 486 412
507 723 756
323 733 339
85 313 242
765 6 477
387 0 309
306 83 920
633 579 334
159 696 499
517 387 114
751 679 110
226 19 333
713 595 720
341 460 618
17 563 213
507 437 935
657 615 109
335 372 368
626 368 125
546 769 34
487 677 520
41 511 205
595 39 669
605 429 2
90 568 928
689 543 389
314 444 113
474 766 833
527 778 92
507 621 798
634 339 684
542 755 957
175 654 394
740 402 122
555 464 269
601 505 902
392 314 94
502 97 138
309 275 133
2 702 66
287 526 756
259 669 924
17 749 86
770 409 430
109 494 258
541 262 415
245 268 464
1 553 614
24 31 333
673 6 211
107 386 588
227 106 142
325 392 630
799 82 113
601 334 129
299 686 624
564 454 773
174 659 385
171 715 559
288 198 770
738 639 823
288 645 389
99 376 736
583 759 472
129 658 330
26 496 913
687 183 602
357 237 648
22 715 683
453 113 559
596 238 522
521 768 433
473 548 182
123 262 395
581 195 588
68 92 746
226 277 682
512 166 315
345 241 811
32 305 220
28 431 588
443 300 239
577 718 912
215 212 424
376 164 286
350 172 950
107 101 66
625 643 567
791 461 798
33 276 28
271 759 0
713 72 78
515 411 140
401 639 531
586 400 493
291 72 701
583 740 573
190 296 1
737 605 99
79 444 95
119 203 728
153 132 783
629 272 741
580 103 446
544 351 680
763 227 902
681 321 326
515 279 157
745 736 854
136 285 906
275 109 518
92 23 773
67 441 294
369 394 536
596 583 490
120 757 914
632 530 647
690 337 654
69 330 570
160 580 607
392 748 660
48 719 261
321 696 970
276 279 416
422 349 176
672 586 679
9 585 927
400 287 978
636 147 720
381 644 553
469 309 604
470 375 827
566 176 729
517 495 480
508 109 535
560 685 382
498 639 0
587 411 357
658 194 548
11 625 734
192 393 639
108 299 234
537 254 217
33 129 579
425 565 37
341 315 366
373 49 903
307 410 937
148 248 574
151 175 536
280 460 467
346 452 278
685 749 20
478 69 317
526 188 961
239 260 114
501 626 773
13 788 668
477 36 553
370 379 139
514 753 36
135 724 43
697 489 580
749 241 175
767 64 81
4 439 621
441 598 619
26 641 170
64 403 116
257 647 558
710 726 290
726 723 37
722 4 870
84 707 142
103 678 3
199 355 550
619 257 447
703 476 196
528 104 41
181 736 61
254 139 127
635 535 251
342 739 880
413 757 587
481 609 552
528 261 550
98 762 382
599 620 945
111 581 620
127 79 317
485 158 475
356 354 83
241 415 323
744 105 615
698 774 937
143 403 606
648 725 707
373 120 933
535 176 457
123 289 156
318 232 733
173 726 623
679 742 665
191 592 255
95 177 981
118 662 910
558 543 948
304 754 991
419 88 315
224 574 209
263 585 800
531 197 9
166 444 381
221 658 45
363 139 409
440 586 936
20 82 470
266 521 804
599 527 36
93 322 327
115 53 445
792 124 616
346 439 950
124 442 540
372 36 502
304 501 426
587 4 733
756 421 225
484 429 522
212 616 347
532 795 838
142 599 32
44 344 193
16 4 307
192 40 687
793 690 498
547 404 735
208 2 809
679 790 139
218 461 513
212 134 102
664 703 951
16 785 907
361 157 1
185 121 758
218 737 244
674 35 570
420 44 245
58 524 728
353 179 324
213 103 872
149 576 500
698 366 934
234 549 18
463 188 558
748 33 495
325 429 210
400 769 148
113 720 75
465 39 489
674 33 462
461 240 413
511 619 360
200 405 296
767 408 357
408 41 64
737 504 45
199 191 844
622 574 945
546 794 924
135 3 224
490 518 743
157 320 721
48 508 871
533 586 877
380 355 19
461 714 895
427 689 329
641 57 536
348 397 470
625 555 603
641 140 725
743 615 751
106 387 391
378 483 214
86 765 750
584 470 960
419 39 145
130 218 168
521 173 587
340 332 259
180 721 571
260 201 525
762 304 690
471 210 289
302 640 606
120 506 809
496 599 425
199 190 637
323 311 575
444 759 344
753 286 218
136 66 886
514 732 210
539 720 132
620 344 913
325 554 359
333 29 117
653 335 492
584 690 642
335 421 659
493 523 794
306 568 46
138 679 557
429 391 33
773 749 953
333 485 109
192 55 815
756 282 382
197 189 100
587 93 346
63 280 937
791 605 888
345 257 632
310 682 670
629 436 280
60 549 743
124 247 884
420 359 356
192 150 700
352 588 575
727 131 98
439 244 590
401 602 8
240 400 838
616 547 887
385 637 678
184 275 719
108 696 279
761 466 679
340 583 267
20 52 595
181 603 822
503 357 273
707 264 206
41 154 224
693 377 277
208 126 873
189 533 347
235 765 576
725 669 827
21 794 870
746 366 589
661 722 704
374 493 350
707 59 50
602 157 366
351 486 677
626 184 778
119 211 1
489 631 21
61 453 64
185 555 145
674 573 170
689 351 748
441 668 903
442 711 40
496 486 305
202 628 338
758 752 900
92 246 566
789 593 387
266 268 924
773 501 930
736 708 905
239 467 878
693 769 440
648 433 630
754 564 665
339 608 581
539 280 140
264 309 407
1 604 430
271 706 670
604 717 778
411 19 968
719 147 984
619 37 645
206 365 909
487 464 749
746 161 627
702 577 666
462 415 30
690 618 346
321 360 17
125 247 826
312 191 282
505 102 527
440 110 971
774 237 698
298 604 144
225 365 430
194 239 765
267 694 226
462 552 14
668 292 839
328 552 807
773 706 337
26 567 146
447 634 885
103 378 7
575 632 604
293 196 494
6 724 32
176 367 201
765 33 402
23 345 335
413 298 148
433 795 800
125 596 453
263 650 486
562 512 243
199 499 946
47 424 752
20 755 439
258 651 553
759 111 242
336 403 78
157 432 996
183 696 19
769 2 108
405 303 943
103 425 246
367 301 271
687 294 192
107 163 480
296 291 555
742 444 522
681 628 347
722 502 552
377 321 309
780 68 164
248 717 771
735 346 925
444 294 189
230 364 753
731 280 274
58 254 814
441 202 967
240 775 723
58 76 682
294 310 836
772 151 701
105 685 565
621 260 971
593 732 998
149 781 494
246 215 914
655 659 250
413 682 189
689 788 393
354 400 437
170 388 98
70 435 933
155 60 453
257 534 876
346 9 429
703 247 988
718 669 766
304 669 922
601 528 866
699 748 348
84 43 49
241 192 11
675 190 317
384 33 887
328 454 612
785 97 496
416 136 828
739 35 83
335 305 990
458 138 332
602 538 238
361 603 559
555 237 542
398 763 947
649 321 45
350 263 968
798 572 930
100 579 624
517 230 577
708 536 473
711 11 475
378 386 801
553 704 623
199 530 393
256 481 237
404 110 82
24 75 465
57 301 212
775 470 703
165 182 706
548 678 698
102 208 180
235 443 0
450 185 122
631 154 723
731 564 164
206 364 128
116 258 257
589 538 144
405 738 309
231 291 124
730 443 407
22 256 637
249 230 754
601 289 229
595 576 891
683 325 254
682 264 632
780 208 483
2 558 477
484 441 149
9 161 120
729 275 965
678 760 996
764 381 834
208 428 390
52 55 635
524 755 310
593 394 626
30 215 761
204 144 247
648 385 495
590 746 297
427 534 805
618 45 783
74 432 125
230 352 118
653 321 345
422 551 563
670 272 402
773 201 247
391 361 756
518 266 57
441 599 234
54 238 623
437 233 26
139 428 346
575 584 318
457 708 768
